ref_id,SATS_score,GCSE_grade,GCE_AS_grade,GCE_A_grade,GCE_A_Maths_grade
1007806,120,6,A,A,B
1000954,112,9,A,A*,A
1002881,113,6,B,A*,B
1006711,106,5,B,A,B
1001320,104,7,B,A,B
1001651,101,5,B,B,B
1009061,98,3,D,D,D
1007284,100,7,A,A,B
1001914,94,3,D,C,C
1005988,104,5,A,A,B
1007063,92,4,B,D,C
1000336,107,5,B,A,B
1001781,105,5,B,C,C
1000726,106,7,A,A*,B
1006282,101,5,C,B,C
1002858,120,9,B,C,B
1007688,116,6,B,A*,B
1007595,95,5,C,D,C
1002082,107,6,B,A,B
1002459,100,4,B,C,C
1005885,97,3,B,C,C
1005195,94,4,C,B,C
1000430,108,5,A,B,B
1009875,100,7,A,A*,B
1003443,113,6,B,C,B
1002458,113,7,B,C,B
1007919,116,7,B,C,B
1001547,98,3,C,B,C
1003810,109,5,C,B,B
1000382,110,9,A,A,A
1009266,101,6,A,C,B
1007098,99,3,B,C,C
1008019,118,6,B,B,B
1006972,107,6,A,B,B
1009101,110,6,A,B,B
1009146,98,3,B,D,C
1005647,95,3,D,D,D
1004449,100,4,A,B,B
1005985,104,7,A,C,B
1000092,96,4,D,B,C
1002570,105,6,C,C,C
1003301,91,4,C,D,C
1009462,96,4,D,D,D
1006815,110,6,B,A*,B
1005313,110,6,B,C,B
1002030,102,5,C,A,B
1002441,97,5,D,D,C
1001129,97,3,B,C,C
1007673,102,5,C,B,C
1009748,110,9,B,C,B
1000356,112,7,B,C,B
1001692,101,6,A,B,B
1007889,96,5,D,B,C
1004547,107,5,B,B,B
1007811,98,5,B,B,B
1007542,101,6,A,B,B
1009166,116,9,A,B,B
1000502,112,9,B,C,B
1001650,106,5,C,C,C
1005492,95,4,D,D,D
1006876,107,5,B,A,B
1004454,114,7,A,C,B
1003966,102,5,A,B,B
1004789,116,6,A,C,B
1008634,115,7,B,A*,B
1004464,118,8,A,C,B
1007092,107,6,C,B,B
1004764,110,9,A,B,B
1000564,116,8,B,C,B
1003036,109,5,C,A,B
1002399,101,4,A,C,C
1003225,101,5,B,C,C
1002045,107,4,C,B,C
1005230,95,3,D,B,C
1006378,104,5,B,C,C
1002410,114,9,B,A*,A
1004435,90,5,D,C,C
1000853,117,8,A,C,B
1000894,114,8,A,B,B
1002962,101,5,B,C,C
1005453,109,7,C,C,C
1004900,105,7,C,B,B
1007862,115,8,B,A,B
1001276,113,7,B,A*,B
1003979,94,6,B,B,B
1006114,110,8,A,B,B
1005463,103,7,B,B,B
1003135,106,5,B,C,C
1003473,99,4,D,D,C
1009218,119,9,A,A,A
1008580,113,6,A,B,B
1006582,99,3,D,B,C
1001428,94,3,B,D,C
1006965,102,4,C,C,C
1005556,108,5,B,B,B
1008956,107,4,A,C,C
1005507,115,7,B,A,B
1005688,111,7,B,A,B
1003514,113,8,A,A,A
1001467,108,6,A,C,B
1003606,94,3,C,D,D
1006919,103,6,C,A,B
1008740,113,8,A,A*,A
1009569,105,4,C,C,C
1004092,109,7,C,B,B
1000818,102,4,B,A,B
1005767,97,4,B,C,C
1004423,104,5,A,B,B
1005764,107,6,C,A,B
1001763,100,5,C,B,C
1000455,103,4,A,C,C
1006869,97,3,D,C,C
1002789,114,6,B,A,B
1007202,103,7,A,C,B
1002311,117,8,A,B,B
1005375,117,8,A,A*,A
1000935,104,4,A,C,C
1005780,97,3,B,C,C
1000452,90,4,B,D,C
1007538,93,5,D,D,C
1000232,94,3,C,C,C
1009321,116,9,B,B,B
1001298,106,4,C,A,B
1003847,108,4,A,A,B
1000736,90,3,C,D,D
1002332,95,3,B,C,C
1005382,112,8,B,A*,A
1003067,107,6,A,C,B
1006495,104,4,E,C,C
1006899,110,7,B,B,B
1000026,118,8,A,B,B
1002047,103,5,A,C,C
1005745,106,6,A,A,B
1004669,107,4,A,A,B
1003295,120,6,A,A*,A
1009547,90,3,D,C,C
1005549,110,6,A,B,B
1003257,104,6,B,C,C
1007875,110,8,A,B,B
1000801,100,4,A,B,B
1001336,105,7,A,C,B
1005409,111,9,A,B,B
1006727,120,6,A,A*,A
1002806,111,9,A,A,A
1001442,98,2,U,E,D
1009102,102,6,B,C,C
1002347,101,6,B,A,B
1000592,91,5,C,D,C
1004876,102,4,B,B,C
1000862,111,7,A,B,B
1002197,95,4,D,B,C
1007998,113,7,C,D,C
1005787,109,6,C,B,B
1000461,99,3,D,D,D
1000968,104,4,A,A,B
1009776,118,8,A,A,A
1000397,111,7,A,B,B
1006077,105,6,A,A,B
1001023,103,4,B,B,C
1004932,106,4,C,C,C
1007211,101,6,B,B,B
1009472,90,3,B,D,C
1006292,120,8,A,B,B
1002218,106,8,A,A*,A
1003671,108,4,B,C,C
1000616,105,7,A,B,B
1003923,99,3,D,C,C
1009858,104,4,A,B,B
1004362,92,4,C,C,C
1001275,120,8,B,C,B
1002899,95,5,D,D,C
1001908,97,4,D,C,C
1007857,101,4,A,B,B
1004709,115,9,B,A,A
1005059,105,6,B,B,B
1004252,95,4,D,C,C
1007226,115,8,B,B,B
1001292,111,9,A,B,B
1002752,109,6,C,A,B
1008338,111,9,B,A*,A
1001354,120,8,A,A*,A
1002032,120,6,B,B,B
1002692,100,6,B,B,B
1009470,118,6,B,A*,B
1004249,108,7,B,B,B
1006058,109,7,C,C,C
1005405,91,5,C,B,C
1008486,104,6,A,C,B
1004497,98,5,D,D,C
1002708,112,6,A,A*,B
1005853,114,8,A,C,B
1008607,90,5,B,B,C
1000574,105,4,C,C,C
1008281,114,7,A,C,B
1001511,104,6,C,C,C
1006664,111,8,B,C,B
1006844,108,7,C,C,C
1000623,108,5,C,A,B
1001360,103,6,B,C,C
1002571,95,5,C,D,C
1001609,96,4,D,C,C
1007030,111,7,A,A,B
1006519,105,7,A,B,B
1007954,104,4,C,C,C
1003739,102,7,C,C,C
1003141,103,6,B,A,B
1006032,113,6,A,C,B
1000515,102,4,B,C,C
1001059,94,5,B,B,C
1000361,111,9,B,A,B
1001381,103,4,C,A,B
1004577,105,5,D,D,C
1001448,118,9,B,C,B
1001785,105,8,A,A,B
1001830,107,2,E,E,D
1000184,96,4,C,C,C
1000643,103,6,C,A,B
1006147,110,9,B,B,B
1000939,93,3,B,B,C
1008750,107,4,A,B,B
1009622,106,7,C,B,B
1001314,105,7,B,A,B
1002159,113,8,A,A*,A
1009030,108,4,A,B,B
1003157,117,6,A,C,B
1003541,97,4,C,C,C
1001323,106,6,A,C,B
1007601,106,7,C,B,B
1007530,96,3,B,D,C
1007255,113,6,A,B,B
1004000,120,8,B,C,B
1000562,105,4,B,A,B
1007701,109,4,C,C,C
1007269,106,4,A,A,B
1005320,99,5,C,D,C
1003755,90,3,D,D,D
1003803,99,5,C,C,C
1004334,94,3,B,C,C
1001046,119,9,A,C,B
1005300,104,5,C,A,B
1003594,102,4,B,C,C
1005689,112,6,B,C,B
1001287,96,3,D,C,C
1004208,99,3,C,D,C
1002829,106,6,C,B,B
1000771,113,9,A,A,A
1006374,109,6,A,A,B
1001960,107,7,C,B,B
1004667,106,7,A,A,B
1005043,108,5,B,A,B
1003263,107,5,C,A,B
1002100,97,5,C,D,C
1000117,105,7,A,A,B
1000702,96,3,C,C,C
1004325,106,5,B,C,C
1002821,101,4,A,A,B
1006314,120,6,B,C,B
1009278,105,7,B,C,B
1007849,94,3,B,D,C
1007334,104,5,B,A,B
1002071,109,6,C,A,B
1004897,118,7,A,A*,A
1002209,100,7,A,A,B
1005892,92,4,D,D,D
1006274,112,9,A,A,A
1009843,94,4,C,C,C
1009739,102,4,B,B,C
1005512,103,7,C,B,B
1002235,104,4,A,A,B
1001099,111,8,B,A,B
1007653,100,4,C,C,C
1000479,103,5,A,B,B
1007804,105,5,B,A,B
1008679,106,5,A,A,B
1001566,106,6,B,A,B
1003547,108,7,A,C,B
1006005,112,9,A,C,B
1006330,108,4,B,C,C
1002113,109,6,C,C,C
1009071,92,5,D,B,C
1003026,105,7,B,C,B
1000290,109,7,B,C,B
1008217,111,9,A,A*,A
1008893,99,3,C,B,C
1007010,100,6,B,B,B
1006060,100,4,C,A,B
1004313,109,7,B,B,B
1006167,113,6,B,A,B
1009391,102,5,B,B,B
1003340,112,7,B,A*,B
1004597,106,7,C,C,C
1009522,104,7,A,B,B
1008143,103,7,C,B,B
1004684,111,9,B,A,B
1001146,108,4,A,B,B
1009945,120,6,A,C,B
1000971,98,3,C,B,C
1003133,109,6,C,B,B
1003668,101,6,A,A,B
1000258,98,5,B,D,C
1002865,105,7,C,C,C
1006645,106,6,A,A,B
1000124,120,6,B,C,B
1000931,104,5,D,C,C
1007577,96,5,B,D,C
1001674,107,7,A,C,B
1002747,90,3,C,C,C
1003538,104,7,A,A,B
1007166,105,4,C,C,C
1008621,111,9,B,A,B
1005501,113,7,B,A,B
1002637,101,6,B,A,B
1008141,104,5,D,E,C
1001943,99,5,D,D,C
1008297,96,3,B,D,C
1001282,107,6,C,A,B
1007376,95,5,B,D,C
1008521,102,6,C,B,B
1002395,97,3,D,B,C
1003076,109,4,B,A,B
1006405,119,6,B,A*,B
1009998,95,5,B,D,C
1003470,90,3,B,B,C
1004329,104,5,B,B,B
1003622,105,6,A,A,B
1007474,107,4,A,C,C
1005590,101,6,A,C,B
1006951,103,6,A,A,B
1000635,108,5,A,C,B
1007966,113,6,B,A,B
1003515,90,3,C,D,D
1000875,102,6,B,C,C
1002982,107,5,C,A,B
1006738,98,4,D,D,C
1005005,119,9,A,B,B
1006152,100,5,B,C,C
1005856,105,7,C,C,C
1002162,109,6,B,C,B
1000380,100,7,B,B,B
1007924,90,3,C,C,C
1003543,102,5,B,B,B
1001881,113,9,B,C,B
1006455,102,5,B,B,B
1009689,98,5,C,B,C
1005535,112,8,B,C,B
1005890,102,6,B,B,B
1003283,101,7,C,C,C
1003187,106,5,C,C,C
1007852,111,8,B,C,B
1008856,120,7,B,A*,A
1004255,112,7,B,B,B
1000567,114,5,C,D,C
1009573,101,4,C,A,B
1006575,97,5,B,B,C
1005526,105,5,A,A,B
1001575,106,5,C,A,B
1007961,96,3,B,D,C
1002465,104,6,C,C,C
1004371,108,7,A,C,B
1009198,108,6,A,B,B
1001151,109,7,A,A,B
1003484,107,6,A,B,B
1007576,101,7,B,B,B
1005517,101,5,C,A,B
1005954,95,4,B,C,C
1009174,119,8,B,B,B
1007027,105,4,C,A,B
1004482,103,5,C,A,B
1007188,98,5,B,D,C
1005078,120,8,A,A,A
1002105,96,5,D,B,C
1001501,102,3,B,D,C
1002034,108,4,B,B,B
1007001,110,9,A,B,B
1009639,113,6,B,A,B
1000588,119,6,A,A,B
1005546,109,4,A,C,C
1008027,97,4,C,B,C
1009387,103,6,A,A,B
1002680,107,5,B,C,C
1007194,120,8,A,A*,A
1004196,94,3,D,D,D
1008493,115,9,A,A*,A
1003672,106,5,C,A,B
1005179,112,6,B,B,B
1000772,104,4,B,B,B
1007355,98,5,D,B,C
1001509,111,8,B,C,B
1009762,110,9,A,B,B
1008757,113,6,A,A,B
1004890,105,6,B,C,C
1004743,100,3,C,B,C
1004801,93,4,D,D,D
1009514,112,9,A,A*,A
1001968,108,4,A,B,B
1008968,97,5,B,C,C
1004288,101,5,C,C,C
1008849,101,5,B,C,C
1000830,93,3,D,C,C
1004542,98,4,D,B,C
1001233,96,5,D,C,C
1002928,102,5,A,C,C
1008271,99,5,B,D,C
1000982,92,5,C,B,C
1000417,120,6,A,B,B
1006950,115,7,B,B,B
1001432,99,3,B,C,C
1005643,107,4,A,C,C
1001436,108,5,A,A,B
1008937,115,7,B,B,B
1006880,98,5,B,C,C
1007729,114,6,A,A*,A
1005750,101,4,C,A,B
1007989,94,3,B,D,C
1008334,111,6,B,C,B
1007453,115,7,B,A*,B
1004904,120,8,B,B,B
1008293,95,3,C,D,D
1004267,111,7,B,A*,B
1005966,102,6,B,C,C
1009838,111,9,B,A,B
1006608,93,3,C,C,C
1001817,95,3,B,B,C
1004596,99,5,B,B,B
1007440,106,5,C,B,B
1003221,100,6,A,C,C
1006475,110,6,B,B,B
1004724,113,9,B,A*,A
1009035,110,9,A,A*,A
1005237,118,9,A,B,B
1003798,108,6,B,C,C
1009029,95,4,C,C,C
1006173,116,9,B,B,B
1000949,100,4,B,B,C
1009601,112,7,B,C,B
1005266,118,6,B,C,B
1003131,109,5,A,C,B
1002443,93,3,B,B,C
1005607,98,3,B,C,C
1009094,116,7,A,C,B
1007302,104,5,A,B,B
1007797,106,6,B,A,B
1000712,111,7,A,B,B
1008749,111,8,B,B,B
1005958,107,9,A,A*,A
1009798,103,7,C,B,B
1005696,102,6,A,A,B
1000500,112,8,B,A,B
1004503,109,6,C,B,B
1001991,103,5,C,B,C
1006629,114,7,A,A*,A
1003704,104,7,C,A,B
1004263,98,3,D,D,D
1003384,99,3,D,B,C
1008414,97,4,D,B,C
1002239,103,4,A,B,B
1006897,115,8,B,B,B
1006068,99,4,B,D,C
1003172,107,7,C,B,B
1008467,100,4,B,A,B
1004029,103,6,C,B,B
1006818,93,3,D,B,C
1001312,103,4,A,B,B
1006990,103,4,A,C,C
1005578,109,5,C,C,C
1005222,107,6,B,B,B
1008606,95,4,D,B,C
1007847,114,6,B,A*,B
1004800,107,7,C,B,B
1002398,107,6,B,C,C
1004399,105,3,B,C,C
1006857,101,4,C,A,B
1007209,107,7,C,B,B
1001807,109,7,B,C,B
1003701,91,3,D,B,C
1003856,101,6,B,B,B
1003071,103,4,C,C,C
1003247,107,6,A,C,B
1002093,115,6,A,A,B
1000401,99,3,B,D,C
1002476,101,7,C,B,B
1003884,101,5,B,C,C
1004374,99,4,D,B,C
1004320,102,7,A,C,B
1003794,111,7,A,B,B
1004335,97,5,D,D,C
1009612,108,4,A,A,B
1008090,91,4,D,D,D
1001107,101,4,C,A,B
1000899,102,5,A,B,B
1005388,118,6,B,A*,B
1009357,103,4,C,C,C
1007085,90,5,C,B,C
1007951,90,3,C,C,C
1000308,105,7,C,B,B
1004617,110,9,B,A,B
1004155,108,7,A,A,B
1009235,106,5,A,B,B
1000864,114,6,B,C,B
1001333,101,6,C,C,C
1009661,112,6,A,C,B
1005488,92,3,C,C,C
1005053,98,5,C,D,C
1001093,91,4,C,D,C
1008890,103,5,C,B,C
1008013,105,4,A,B,B
1006071,106,6,C,C,C
1000915,105,6,C,C,C
1002661,98,3,D,D,D
1004796,103,4,C,C,C
1008916,93,5,C,D,C
1008309,116,6,C,E,C
1008881,103,6,B,A*,B
1000485,101,7,A,B,B
1001370,118,6,B,B,B
1007049,95,4,D,B,C
1006078,96,3,D,D,D
1000406,96,5,C,D,C
1003127,104,4,A,C,C
1007022,108,7,B,C,B
1001343,111,9,A,C,B
1000827,120,6,B,B,B
1002027,90,3,D,D,D
1008215,110,7,B,A,B
1002270,101,5,A,C,C
1004987,100,5,B,C,C
1002907,100,6,B,B,B
1003351,98,4,C,C,C
1008457,118,6,A,A*,A
1002542,112,9,A,A,A
1004400,105,5,C,C,C
1001789,116,8,A,A*,A
1000134,93,5,B,B,C
1002001,94,5,C,D,C
1004123,90,1,E,D,E
1004755,99,4,B,B,C
1001686,106,5,B,A,B
1002236,106,6,A,A,B
1003077,106,5,C,C,C
1001600,94,5,D,D,C
1009952,111,6,A,A*,B
1003542,107,4,C,C,C
1007912,111,8,B,A,B
1005748,90,4,D,D,D
1005180,107,5,C,A,B
1005000,95,5,C,B,C
1007992,102,5,A,C,C
1009784,109,7,A,B,B
1001348,106,7,C,B,B
1008318,98,3,D,B,C
1005333,105,7,A,C,B
1003566,93,5,B,C,C
1006233,114,8,B,A,B
1005023,103,4,C,B,C
1008005,114,6,B,B,B
1001897,101,4,B,C,C
1009483,101,6,B,B,B
1008282,99,3,C,D,C
1001825,112,7,A,A,B
1006578,99,3,B,C,C
1004583,110,9,B,A,B
1009862,102,5,A,B,B
1004340,90,4,D,D,D
1000475,100,4,B,A,B
1008874,96,3,D,D,D
1003009,105,4,B,A,B
1004518,95,4,C,C,C
1005879,112,6,B,B,B
1001033,104,3,D,E,D
1003540,104,4,B,C,C
1008701,110,8,B,B,B
1002419,113,8,B,B,B
1008513,105,7,A,A,B
1007560,99,5,D,B,C
1000462,91,3,C,D,D
1004008,100,4,B,C,C
1007149,100,4,B,A,B
1007822,106,5,A,C,B
1002288,102,7,B,A,B
1008765,111,6,B,C,B
1008393,100,6,A,A,B
1005306,105,4,A,B,B
1004652,114,8,B,C,B
1006122,108,7,B,B,B
1009206,105,5,A,C,C
1002981,100,6,C,B,C
1008220,100,6,C,A,B
1005280,98,3,C,B,C
1005063,101,5,A,A,B
1003967,111,6,B,C,B
1005486,103,5,B,A,B
1003018,94,3,C,B,C
1003111,119,7,B,A*,A
1006635,108,4,A,A,B
1001040,94,3,D,B,C
1004872,101,5,C,A,B
1009063,106,4,C,B,C
1000179,119,6,B,A,B
1004659,96,3,D,C,C
1005597,113,7,A,A,B
1009487,116,9,A,A,A
1002213,100,5,A,C,C
1004161,103,6,C,A,B
1006592,97,5,D,B,C
1001376,103,6,B,C,C
1003462,105,7,C,B,B
1003440,110,7,B,C,B
1004125,114,6,A,A*,A
1005142,99,4,B,C,C
1008934,90,7,A,A,B
1003581,105,5,B,B,B
1009583,107,4,B,A,B
1006639,107,7,A,C,B
1002240,102,4,B,C,C
1006620,106,7,B,B,B
1002681,117,6,A,C,B
1009857,108,6,C,C,C
1005100,102,4,A,B,B
1000859,101,6,C,C,C
1000599,104,4,B,A,B
1006669,118,8,A,B,B
1006730,104,6,B,B,B
1008588,105,6,A,B,B
1007604,101,6,B,A,B
1003355,114,8,A,A,A
1004625,120,8,B,C,B
1007958,109,7,C,A,B
1006380,106,8,A,A*,A
1009800,105,4,B,C,C
1003230,90,3,B,B,C
1002642,111,7,A,A,B
1009874,106,6,C,C,C
1004712,108,7,A,C,B
1001733,99,4,D,B,C
1005334,102,4,A,C,C
1000190,102,7,B,B,B
1007290,113,8,B,A,B
1001640,102,4,C,C,C
1005103,120,8,A,B,B
1007476,108,5,A,B,B
1006187,95,5,D,C,C
1006822,104,7,B,B,B
1008444,100,6,A,B,B
1004976,90,3,E,U,E
1009834,118,7,A,B,B
1001284,111,9,B,A,B
1000003,109,6,C,C,C
1008948,106,4,A,B,B
1006056,94,4,C,B,C
1001724,101,6,C,A,B
1004397,112,7,B,A*,B
1006382,97,3,B,D,C
1004661,90,3,B,D,C
1002792,103,7,B,A,B
1003110,104,5,B,B,B
1002087,106,5,C,C,C
1003061,111,8,A,A*,A
1005618,110,8,A,A*,A
1002833,107,5,B,A,B
1006708,115,8,A,A,A
1008085,93,5,C,B,C
1000757,109,4,B,C,C
1001269,110,9,B,C,B
1005191,95,5,D,C,C
1007241,93,3,C,D,D
1005845,99,3,C,C,C
1007044,100,6,B,B,B
1006305,111,8,A,B,B
1004467,100,4,A,A,B
1002586,98,3,B,D,C
1008190,100,5,A,B,B
1006281,114,8,A,B,B
1001726,105,6,A,B,B
1009720,104,4,A,C,C
1001027,104,4,C,C,C
1004469,115,6,A,C,B
1004644,99,5,D,B,C
1008694,116,8,B,B,B
1007423,107,7,C,B,B
1004692,104,4,B,A,B
1000043,120,7,B,B,B
1005416,97,3,D,C,C
1009022,102,7,B,C,C
1004935,95,4,C,D,C
1008832,113,8,B,C,B
1005414,119,7,B,C,B
1003406,118,9,A,A*,A
1005244,115,7,A,A*,A
1001631,103,6,C,A,B
1003465,102,7,A,A,B
1008330,92,5,D,D,D
1002924,120,9,B,A,A
1003093,109,5,C,A,B
1007464,101,6,A,A,B
1003939,116,9,B,A,A
1006298,97,3,C,D,C
1006109,108,4,A,C,C
1003887,104,5,B,A,B
1005984,110,7,B,B,B
1000221,104,7,B,C,B
1009092,93,4,B,C,C
1001714,106,5,C,A,B
1009598,113,8,B,A*,A
1004665,105,7,C,B,B
1008295,111,9,B,B,B
1003865,97,4,C,D,C
1009953,105,8,A,B,B
1006301,100,4,C,A,B
1002086,111,6,B,A*,B
1007839,105,4,C,C,C
1006439,111,6,A,B,B
1007172,114,9,A,C,B
1004413,111,7,A,A,B
1006510,107,5,B,B,B
1000750,97,3,B,D,C
1008888,105,7,A,C,B
1008469,101,5,A,B,B
1003623,102,7,A,A,B
1004315,102,7,C,C,C
1003853,97,4,C,B,C
1003753,90,5,D,D,D
1006626,100,4,C,C,C
1001693,107,6,A,B,B
1002179,94,5,D,B,C
1003139,105,7,A,A,B
1005509,120,7,A,A,A
1000561,113,9,B,C,B
1006162,118,7,B,A*,A
1008515,108,4,A,A,B
1005889,114,8,B,C,B
1007555,99,3,B,B,C
1002671,100,6,C,C,C
1004663,90,4,B,D,C
1002416,114,7,B,C,B
1006754,117,8,A,C,B
1002124,101,5,B,A,B
1001212,103,5,A,A,B
1007414,99,4,D,E,D
1006339,108,6,C,B,B
1006770,114,6,A,C,B
1008878,91,5,B,B,C
1000257,108,5,C,B,B
1009852,103,5,B,B,B
1008592,106,6,C,A,B
1003554,109,6,B,A,B
1000625,103,4,B,A,B
1002114,104,5,C,B,C
1008249,103,7,A,A,B
1006917,113,9,B,C,B
1005547,108,5,A,C,B
1000980,107,7,C,A,B
1001934,95,3,D,B,C
1000045,102,7,C,A,B
1004620,112,8,A,A*,A
1002522,105,7,A,C,B
1005516,110,7,A,C,B
1006211,119,7,B,B,B
1000577,113,6,B,A,B
1003367,106,5,B,A,B
1001555,101,7,C,B,B
1003448,90,5,C,B,C
1005679,104,6,A,C,B
1002463,102,5,C,C,C
1003762,108,6,C,B,B
1000776,104,5,A,A,B
1004227,102,7,B,B,B
1001856,91,5,D,C,C
1009097,97,7,A,A,B
1007840,109,6,B,A,B
1009580,119,9,B,C,B
1007541,104,6,B,B,B
1008609,108,4,B,A,B
1003710,113,6,A,A,B
1007415,99,4,A,B,B
1002052,108,7,B,B,B
1004109,99,4,D,C,C
1006848,112,6,B,A,B
1002153,106,7,B,A,B
1007747,107,7,A,A*,B
1002670,99,5,C,B,C
1000279,111,9,B,C,B
1009771,120,9,A,C,B
1009347,97,5,D,B,C
1001174,102,5,C,C,C
1006273,107,7,C,B,B
1007823,111,7,B,A*,B
1009563,101,5,A,B,B
1009607,90,3,B,D,C
1004473,116,6,B,A*,B
1001612,111,9,A,C,B
1009019,91,5,B,B,C
1007065,100,6,D,B,C
1007383,118,8,A,A*,A
1004303,117,8,B,B,B
1002229,113,9,B,C,B
1002304,104,6,C,A,B
1005973,106,6,A,C,B
1006089,104,5,C,C,C
1001451,114,7,B,B,B
1003106,98,5,C,B,C
1004301,99,4,B,D,C
1000641,113,9,A,A*,A
1000788,105,7,B,C,B
1002165,116,8,A,A*,A
1008404,100,5,B,B,B
1001556,105,4,A,C,C
1008571,98,4,B,B,C
1001871,105,4,C,B,C
1007459,93,4,C,C,C
1008703,101,7,A,B,B
1002050,94,4,C,D,C
1002510,111,6,B,B,B
1007301,111,8,A,C,B
1000334,91,3,C,B,C
1006691,116,8,A,A,A
1006196,120,6,B,A*,B
1003962,105,7,A,B,B
1002534,100,7,A,B,B
1002658,120,9,B,A*,A
1000999,94,3,D,B,C
1005733,105,6,C,C,C
1002406,106,6,D,B,C
1003700,116,9,A,A*,A
1000019,108,6,C,A,B
1004439,101,6,A,A,B
1004194,97,3,D,B,C
1003545,102,4,C,C,C
1003003,97,4,D,D,D
1001149,105,7,A,A,B
1006272,100,7,B,C,C
1000191,93,3,B,D,C
1007894,115,6,B,C,B
1003258,101,4,C,C,C
1003775,95,3,B,C,C
1005993,104,4,A,C,C
1000631,106,7,C,B,B
1006012,91,5,D,C,C
1001816,108,5,C,C,C
1000797,97,5,B,D,C
1009152,119,6,A,B,B
1007267,109,6,C,C,C
1001161,102,8,A,A*,B
1005073,99,4,D,B,C
1000379,104,5,A,A,B
1005857,110,8,A,B,B
1002172,105,7,B,C,B
1004994,103,6,B,B,B
1002111,105,4,B,B,B
1006429,100,7,B,C,C
1004153,102,2,C,D,C
1000544,90,3,D,D,D
1004671,113,8,A,A,A
1005502,107,7,A,A*,B
1006939,99,6,A,B,B
1005372,120,8,B,C,B
1001950,106,7,B,A,B
1002725,97,5,B,C,C
1005781,112,7,B,A,B
1001083,108,4,C,B,C
1007691,108,4,A,B,B
1002371,102,4,B,A,B
1002391,109,4,C,C,C
1004562,103,7,A,B,B
1001041,109,7,C,B,B
1002797,90,4,C,B,C
1007572,102,7,A,C,B
1008123,119,6,A,B,B
1008308,99,4,B,B,C
1001665,100,4,B,B,C
1000213,101,6,C,B,B
1004323,95,4,D,C,C
1005694,90,5,D,C,C
1008337,103,5,A,A,B
1007693,106,7,A,B,B
1001702,105,5,B,C,C
1009592,104,6,C,A,B
1002555,105,5,C,C,C
1000559,113,9,B,A*,A
1009346,103,4,C,B,C
1001585,100,6,B,D,C
1005479,103,7,B,C,C
1003500,110,7,B,B,B
1000262,116,9,A,B,B
1004972,100,6,B,C,C
1000325,106,5,B,C,C
1007295,108,7,C,B,B
1001744,97,3,C,C,C
1002507,105,5,C,A,B
1006332,93,5,C,C,C
1003086,91,3,B,B,C
1007897,108,7,A,C,B
1001115,102,4,C,B,C
1008394,107,4,B,B,B
1005214,105,7,B,B,B
1005013,97,3,D,B,C
1008620,105,6,B,A,B
1000828,95,5,B,C,C
1006489,116,9,B,C,B
1007506,94,4,D,C,C
1000123,103,4,A,B,B
1002396,97,3,C,D,C
1007480,110,8,A,B,B
1000250,102,4,C,A,B
1003052,101,7,C,C,C
1000008,112,6,B,A*,B
1001076,105,7,A,B,B
1001514,109,8,A,A*,A
1004472,97,5,B,D,C
1000096,94,3,B,C,C
1008805,106,4,A,A,B
1003192,102,4,B,B,C
1002019,110,7,B,C,B
1003732,104,4,B,B,B
1006591,107,4,C,C,C
1001190,92,4,B,B,C
1006212,120,9,A,C,B
1003632,104,7,C,C,C
1008131,111,5,B,B,B
1000068,98,5,C,D,C
1000448,107,6,B,C,C
1003146,95,5,C,B,C
1006494,109,6,B,B,B
1005435,102,6,A,B,B
1003904,105,4,C,C,C
1009753,111,6,A,A*,B
1006852,95,3,B,D,C
1008178,100,7,B,C,C
1005277,109,4,B,C,C
1001475,120,7,B,B,B
1008514,104,4,A,A,B
1008030,110,7,A,A*,A
1003063,104,7,B,A,B
1000137,120,9,A,A*,A
1004529,91,3,C,C,C
1007697,106,4,C,A,B
1004015,92,3,D,C,C
1002674,90,5,D,B,C
1007428,107,4,A,C,C
1008073,106,5,A,A,B
1000655,103,4,A,C,C
1008633,104,7,A,A,B
1002608,120,7,A,A,A
1001664,103,5,A,C,C
1008522,109,6,A,B,B
1003879,100,7,A,A,B
1005089,107,4,A,C,C
1008412,103,4,B,B,C
1002649,102,4,C,A,B
1007492,120,8,A,C,B
1004681,114,6,A,C,B
1002383,106,4,C,A,B
1006531,90,5,D,B,C
1002139,102,7,A,C,B
1006541,120,8,B,A,A
1009956,103,4,C,A,B
1009107,114,8,A,B,B
1000822,117,6,B,C,B
1001464,107,4,A,A,B
1006431,98,4,D,C,C
1002169,90,4,C,C,C
1003952,110,9,A,A,A
1002433,98,5,C,B,C
1000896,106,6,B,A,B
1004007,95,5,D,C,C
1000222,103,4,C,B,C
1003140,105,4,C,A,B
1007524,107,4,B,A,B
1006643,96,5,B,C,C
1000073,115,9,A,B,B
1001770,100,4,C,A,B
1006850,92,5,C,C,C
1007407,104,4,C,B,C
1007454,105,8,A,B,B
1000686,106,6,A,C,B
1005922,116,6,B,A*,B
1004670,103,4,A,A,B
1007826,104,4,B,B,B
1009828,96,4,C,C,C
1005660,112,7,A,A*,A
1001164,106,5,C,C,C
1002135,102,7,B,C,C
1007375,90,5,C,B,C
1008632,117,6,A,B,B
1001508,95,5,D,C,C
1001754,100,5,A,A,B
1003079,108,6,C,A,B
1004993,95,5,B,C,C
1001497,93,5,B,D,C
1001321,90,3,B,D,C
1001468,111,9,B,C,B
1001092,101,3,C,C,C
