ref_id,SATS_score,GCSE_grade,GCE_AS_grade,Alevel_Maths_grade
1001672,90,3,D,D
1008373,93,4,C,C
1003825,105,5,A,B
1004001,96,5,C,C
1008851,104,6,B,B
1003137,106,4,B,B
1004427,100,6,B,B
1002441,109,5,C,B
1004265,100,7,B,B
1008146,114,8,B,A
1007294,102,5,A,B
1006746,90,3,D,D
1003575,99,3,B,C
1002563,90,5,C,C
1009280,120,9,A,A*
1004853,106,5,C,C
1004442,113,7,A,A
1009313,90,5,B,C
1001662,94,4,D,D
1004234,102,7,B,B
1009946,120,7,B,A
1002593,97,4,B,C
1000576,102,7,A,B
1006252,101,6,B,B
1006350,105,6,A,B
1002978,116,8,A,A
1008171,107,5,A,B
1004246,110,8,A,A
1007700,98,4,B,C
1007885,110,7,B,B
1006520,97,4,D,C
1004953,98,3,D,D
1000950,107,5,A,B
1007239,98,5,C,C
1001358,90,3,D,D
1007742,108,5,A,B
1006234,114,9,A,A*
1007817,90,5,B,C
1003728,109,6,B,B
1003990,98,5,B,C
1004932,109,6,B,B
1000466,102,4,A,B
1007465,114,8,B,A
1009055,101,4,C,C
1005194,105,5,C,C
1000737,96,3,B,C
1007438,120,6,A,A
1003046,116,7,A,A
1008071,120,7,A,A
1003757,96,4,B,C
1002813,120,6,A,A
1007912,109,7,C,B
1006372,120,7,A,A
1003485,105,7,B,B
1002269,94,4,C,C
1006113,101,4,A,B
1003177,96,4,D,C
1005719,100,6,A,B
1003502,110,7,B,B
1001924,98,3,B,C
1007861,119,6,B,A
1006736,97,3,D,D
1003416,95,5,B,C
1007037,116,8,B,A
1002323,110,9,A,A*
1009092,111,7,B,B
1003315,96,5,B,C
1000215,92,5,B,C
1002418,103,6,B,B
1001139,101,5,A,B
1006751,101,6,C,C
1000323,116,6,B,B
1009105,103,3,D,C
1007359,103,7,B,B
1005478,120,6,A,A
1005183,90,4,C,C
1002009,102,7,B,B
1002614,109,4,B,B
1005952,106,5,C,C
1002686,120,7,B,A
1008937,100,5,C,C
1008660,101,5,B,B
1008688,102,6,A,B
1000023,114,8,B,A
1005308,99,3,D,D
1003233,97,4,C,C
1002034,119,6,A,A
1004589,97,4,B,C
1004323,114,9,A,A*
1000714,90,4,A,C
1009950,107,6,A,B
1005449,98,4,D,C
1007427,110,6,A,B
1003891,97,5,B,C
1002059,105,4,B,C
1002804,119,9,A,A*
1008349,107,7,A,B
1000439,103,6,B,B
1007258,119,8,A,A
1000682,100,7,B,B
1001181,102,4,B,C
1003020,90,3,D,D
1009801,96,3,C,C
1007188,99,4,C,C
1004090,102,4,C,C
1002075,92,3,D,D
1003627,105,4,B,C
1000318,95,5,C,C
1003530,103,4,C,C
1008023,98,5,B,C
1001683,98,4,C,C
1000565,96,4,B,C
1005175,105,7,B,B
1002871,105,4,A,B
1003395,110,6,B,B
1000055,109,6,B,B
1002029,115,7,A,A
1006637,113,6,B,B
1006147,120,6,B,A
1007907,112,9,A,A*
1001262,105,7,C,B
1006119,120,6,B,A
1005256,108,4,A,B
1002161,109,6,B,B
1000268,109,6,A,B
1007360,97,4,B,C
1006358,119,7,A,A
1004945,102,6,A,B
1009875,102,4,A,B
1001756,97,4,D,C
1007315,111,7,B,B
1008268,108,6,A,B
1001392,99,4,C,C
1004612,100,4,C,C
1006420,103,4,B,C
1006129,115,6,A,A
1001082,96,3,B,C
1005238,92,3,D,D
1001050,120,9,A,A*
1005712,111,8,A,A
1001385,94,5,D,C
1005467,103,4,A,B
1005148,90,4,D,D
1004749,115,6,B,B
1006890,106,6,C,B
1006970,110,7,A,A
1003643,112,7,B,B
1006721,117,8,A,A
1003228,101,5,C,C
1001557,98,4,C,C
1006928,99,4,B,C
1003489,97,5,B,C
1004933,113,7,A,A
1007012,103,7,A,B
1006498,101,5,C,C
1008027,101,5,C,C
1004277,113,9,A,A*
1006047,102,5,A,B
1007449,104,6,A,B
1001160,99,4,C,C
1001583,111,6,B,B
1002297,96,3,B,C
1002546,111,8,B,A
1008745,111,7,B,B
1009283,101,7,B,B
1000234,114,7,B,A
1006701,114,9,A,A*
1003995,115,7,B,A
1006516,103,7,A,B
1000432,120,6,B,A
1004747,108,5,B,B
1004561,111,9,A,A*
1008097,104,6,B,B
1009440,113,6,B,B
1003298,114,7,B,A
1005997,105,6,A,B
1004287,103,4,A,B
1003191,106,4,C,C
1003973,108,6,A,B
1007453,115,7,A,A
1008708,99,3,C,C
1004486,102,5,A,B
1000372,108,6,B,B
1003162,107,6,A,B
1009387,106,6,B,B
1007681,103,6,C,B
1004252,115,6,B,B
1009973,102,5,C,C
1006737,106,6,C,B
1008368,114,8,A,A
1006458,101,5,C,C
1004765,103,4,B,C
1002313,108,5,C,B
1000452,102,7,B,B
1009914,120,7,B,A
1007604,96,3,D,D
1009537,110,6,A,B
1001645,109,6,A,B
1000700,109,7,B,B
1002347,95,4,C,C
1005005,97,5,C,C
1005612,116,9,A,A*
1003440,90,3,B,C
1004057,93,4,B,C
1005470,106,6,B,B
1009856,110,8,B,A
1009944,112,7,A,A
1000012,112,7,A,A
1006091,104,6,A,B
1008140,112,9,A,A*
1003591,101,6,C,C
1009828,108,7,A,A
1009456,103,5,A,B
1000835,102,7,B,B
1009243,97,5,D,C
1007297,110,8,A,A
1008067,90,3,C,D
1001795,103,5,A,B
1004248,112,9,A,A*
1001254,108,5,B,B
1002168,120,7,A,A
1003063,111,6,B,B
1007013,97,5,D,C
1004703,117,6,B,B
1003576,104,5,C,C
1009615,100,4,B,C
1000907,90,4,C,C
1008976,95,3,D,D
1005657,112,8,B,A
1000911,110,7,B,B
1001592,106,7,B,B
1005206,110,6,B,B
1001033,104,6,A,B
1000906,107,7,B,B
1005374,120,9,A,A*
1002142,97,3,C,C
1003847,105,7,B,B
1008447,100,7,B,B
1003631,96,5,B,C
1008730,99,4,B,C
1002950,102,7,C,B
1001155,103,5,B,B
1005430,103,7,A,B
1005163,110,9,A,A*
1002497,108,7,A,A
1000496,108,5,B,B
1008861,106,4,B,B
1003934,120,7,A,A
1000147,110,7,B,B
1008438,93,5,A,C
1004128,108,5,A,B
1005841,95,5,C,C
1000096,104,5,C,C
1005441,97,5,D,C
1005760,116,9,A,A*
1002417,96,5,D,C
1006080,108,5,A,B
1002639,107,5,B,B
1009209,114,7,A,A
1007156,90,3,D,D
1000928,105,7,C,B
1008178,105,7,A,B
1009700,90,5,D,D
1004238,104,7,B,B
1006483,108,4,C,C
1009866,117,9,A,A*
1009002,99,5,B,C
1000773,118,8,B,A
1002311,97,5,D,C
1005145,110,8,B,A
1000710,99,3,B,C
1007137,108,7,B,B
1001603,118,7,B,A
1003564,109,5,A,B
1001242,106,7,C,B
1004456,98,3,D,D
1008024,97,4,B,C
1003425,112,9,A,A*
1001891,107,7,A,B
1005876,120,9,A,A*
1009956,99,5,C,C
1009798,102,5,B,B
1007492,97,5,B,C
1001117,101,6,B,B
1009169,94,4,B,C
1008442,110,6,C,B
1000320,110,7,A,A
1003099,114,9,A,A*
1006174,103,7,A,B
1009393,103,7,B,B
1001681,110,9,A,A*
1007659,107,5,A,B
1007513,116,7,A,A
1000322,120,6,A,A
1008994,120,6,B,A
1008345,108,4,C,C
1002890,118,9,A,A*
1007844,101,5,A,B
1003417,113,8,A,A
1008963,102,7,A,B
1002264,120,7,B,A
1009064,91,3,C,D
1006081,111,8,A,A
1007642,106,5,A,B
1008258,114,9,A,A*
1007034,104,6,C,B
1003787,113,7,A,A
1004531,113,6,A,A
1005545,102,5,B,B
1008569,115,7,B,A
1003323,110,9,A,A*
1009128,98,3,B,C
1009698,98,3,B,C
1006696,103,7,C,B
1004223,112,8,B,A
1008782,106,4,A,B
1006322,111,9,A,A*
1007164,100,7,C,B
1003979,120,8,A,A
1008426,104,5,C,C
1004341,98,5,B,C
1004951,98,5,B,C
1006237,105,5,A,B
1009486,106,7,C,B
1001831,112,8,A,A
1006507,111,9,A,A*
1004443,109,4,A,B
1009117,91,3,D,D
1004139,106,5,C,C
1004082,114,7,B,A
1001438,114,7,A,A
1000008,104,9,A,A*
1006084,100,7,A,B
1008475,96,5,B,C
1004571,101,7,A,B
1007396,98,5,C,C
1000252,100,4,C,C
1005285,108,7,A,A
1007998,105,7,B,B
1005066,104,4,B,C
1008614,101,6,C,C
1008646,105,6,A,B
1002100,104,8,A,A
1005671,120,9,A,A*
1002925,99,3,E,D
1004342,112,7,A,A
1007328,120,9,A,A*
1008989,108,6,C,B
1006620,102,7,C,B
1005741,100,6,B,B
1003473,116,6,B,B
1000526,120,7,B,A
1000992,99,5,D,C
1002420,108,4,A,B
1003471,97,5,B,C
1002700,111,8,A,A
1003620,103,7,C,B
1007326,101,7,C,B
1006462,120,8,B,A
1005701,108,6,A,B
1002676,96,3,B,C
1008356,108,5,B,B
1007329,98,5,C,C
1004985,109,5,A,B
1004730,99,5,A,B
1004573,103,6,B,B
1004066,95,5,D,C
1006583,101,7,C,B
1009057,114,6,A,A
1001308,119,7,B,A
1005233,109,6,B,B
1006491,108,6,A,B
1008047,105,5,B,B
1006588,107,6,B,B
1000530,102,6,C,B
1004012,109,5,A,B
1005975,108,7,C,B
1002533,107,7,B,B
1008103,102,5,A,B
1008474,103,4,C,C
1002511,94,3,D,D
1004020,105,6,A,B
1002426,107,8,A,A
1006608,103,6,C,B
1000637,98,3,D,D
1001929,102,6,C,B
1001051,113,8,A,A
1005049,113,7,B,B
1004200,90,4,B,C
1006193,106,7,B,B
1005776,108,7,A,A
1009900,90,5,C,C
1000154,104,7,B,B
1002908,101,7,A,B
1001559,102,4,B,C
1003320,108,6,B,B
1007189,109,7,C,B
1006519,109,4,C,C
1009201,118,7,B,A
1000494,101,5,B,B
1006289,93,3,B,C
1007523,98,5,C,C
1002722,107,7,B,B
1009794,106,7,C,B
1005654,110,8,A,A
1007067,111,7,B,B
1006776,114,7,A,A
1008667,104,5,C,C
1001521,110,4,C,C
1001523,105,4,A,B
1000957,93,5,C,C
1004473,105,4,C,C
1001685,105,7,A,B
1004601,109,6,A,B
1003642,108,4,A,B
1009473,102,5,C,C
1007113,100,4,B,C
1007734,104,6,A,B
1009729,99,4,C,C
1007910,100,7,A,B
1002994,90,5,C,C
1001701,99,5,B,C
1003949,111,6,B,B
1000087,103,6,B,B
1000870,90,6,A,B
1008528,96,3,B,C
1002562,107,7,C,B
1003849,107,7,C,B
1003136,103,5,A,B
1004432,110,9,A,A*
1001479,102,4,C,C
1006349,90,5,D,D
1008835,101,7,C,B
1004358,105,5,C,C
1001049,90,3,D,D
1007439,100,4,C,C
1009651,108,4,C,C
1006079,118,9,A,A*
1004215,100,6,B,B
1008741,96,3,D,D
1003730,92,4,C,C
1007571,112,7,B,B
1002120,112,7,B,B
1007279,96,5,B,C
1000614,95,4,C,C
1007552,109,5,B,B
1000706,106,8,A,A
1007362,105,5,C,C
1007957,97,5,D,C
1008999,109,7,C,B
1005662,120,9,A,A*
1002056,116,6,A,A
1006850,90,5,D,D
1007312,98,4,C,C
1007652,98,3,B,C
1009282,107,7,A,B
1005094,98,3,C,C
1009621,97,5,C,C
1001044,96,4,D,C
1009634,116,9,A,A*
1008176,120,7,A,A
1005758,116,6,A,A
1003093,111,6,B,B
1008900,105,4,B,C
1005692,104,5,C,C
1001606,107,6,B,B
1005664,111,6,A,B
1007560,111,8,A,A
1004085,107,4,B,B
1002391,111,9,A,A*
1008266,104,5,A,B
1003567,111,9,A,A*
1002991,90,4,C,C
1008099,108,6,C,B
1009763,102,6,C,B
1008118,109,6,A,B
1007501,99,3,B,C
1001424,111,7,A,A
1002732,109,7,A,A
1000955,120,6,B,A
1007093,108,4,B,B
1003626,104,7,B,B
1005929,107,4,C,C
1008576,95,4,D,D
1001036,117,7,A,A
1002575,120,8,A,A
1004069,110,9,A,A*
1005945,98,4,C,C
1004686,93,5,D,C
1002027,108,6,C,B
1004398,111,6,B,B
1000064,112,6,A,B
1007809,102,6,B,B
1009805,116,6,A,A
1002817,113,7,A,A
1009020,101,7,B,B
1003729,90,4,C,C
1005264,100,5,C,C
1001704,93,3,C,D
1006921,106,7,C,B
1005228,102,6,B,B
1007623,110,6,A,B
1005262,102,5,C,C
1007835,101,5,C,C
1008394,97,4,C,C
1005076,103,4,B,C
1001384,94,5,C,C
1007454,106,4,A,B
1002048,110,6,A,B
1007488,99,5,C,C
1002036,93,4,C,C
1001401,117,6,A,A
1005779,107,5,A,B
1008244,92,5,C,C
1005092,91,4,C,C
1005582,104,7,A,B
1006863,108,6,A,B
1007313,99,3,C,C
1000194,108,7,A,A
1005521,112,6,A,B
1006888,96,5,D,C
1000201,102,5,C,C
1007245,106,5,C,C
1000978,96,4,D,C
1007385,114,8,A,A
1008271,117,6,B,B
1008030,96,3,D,D
1003984,105,5,C,C
1001882,115,7,A,A
1009097,104,6,A,B
1006723,110,6,A,B
1007158,107,7,C,B
1009136,97,4,B,C
1003382,106,7,B,B
1006485,103,4,A,B
1000676,98,4,B,C
1007577,99,3,D,D
1000161,103,4,B,C
1009872,96,5,C,C
1004997,105,6,B,B
1001221,113,9,A,A*
1001058,100,5,A,B
1003799,105,7,B,B
1002259,115,9,A,A*
1009733,114,7,A,A
1000130,103,6,B,B
1007474,99,4,D,C
1007783,118,7,B,A
1000373,113,7,A,A
1001421,110,6,B,B
1005914,115,7,B,A
1006555,102,5,B,B
1007367,97,5,B,C
1005932,113,6,A,A
1005369,103,6,A,B
1007165,115,8,B,A
1003478,110,8,B,A
1009959,105,4,B,C
1004172,98,5,C,C
1009428,105,4,B,C
1007810,111,7,A,A
1003068,111,9,A,A*
1008154,117,6,B,B
1007515,105,4,B,C
1001977,99,3,D,D
1009732,113,6,C,B
1007259,107,4,A,B
1008554,103,5,B,B
1008890,113,6,A,A
1008704,101,4,C,C
1003080,99,5,D,C
1008262,90,4,D,D
1002674,98,4,D,C
1006338,115,6,A,A
1007095,108,7,B,B
1002743,90,3,C,D
1003577,96,5,B,C
1000356,92,5,B,C
1005342,105,7,B,B
1002587,116,6,A,A
1003165,113,9,A,A*
1001660,106,5,B,B
1006747,115,8,A,A
1004177,106,4,B,B
1008532,114,8,A,A
1006196,114,8,B,A
1009357,108,7,B,B
1001207,112,7,B,B
1004594,109,5,C,B
1002881,117,7,A,A
1004212,103,6,B,B
1002928,110,6,B,B
1004916,109,6,B,B
1006419,110,7,A,A
1007788,102,4,B,C
1007969,106,6,A,B
1008181,96,5,B,C
1003917,103,4,A,B
1001467,102,6,C,B
1007222,114,8,B,A
1008084,107,5,A,B
1003827,112,9,A,A*
1000570,118,6,B,B
1000705,100,4,A,B
1005734,119,6,A,A
1003079,108,6,B,B
1008109,110,8,B,A
1007694,108,7,A,A
1006912,92,3,C,D
1008723,104,7,B,B
1008477,118,7,B,A
1004677,106,6,B,B
1008891,102,7,A,B
1002673,107,6,B,B
1005625,107,6,A,B
1001361,103,4,C,C
1006811,103,5,A,B
1002383,120,6,A,A
1001090,117,8,B,A
1008301,101,6,A,B
1005298,95,3,C,C
1005405,99,5,D,C
1000100,114,8,A,A
1004979,110,6,A,B
1006661,107,4,C,C
1005647,106,5,C,C
1001959,100,6,A,B
1005179,96,5,D,C
1007157,101,7,B,B
1007804,112,9,A,A*
1001676,90,3,D,D
1009168,90,3,C,D
1009954,107,6,B,B
1000572,97,3,D,D
1002342,98,5,C,C
1000032,114,8,B,A
1005124,98,4,C,C
1004081,111,7,B,B
1008074,109,5,A,B
1008195,120,6,B,A
1002888,111,7,A,A
1004420,108,6,B,B
1004778,104,4,C,C
1006692,94,5,C,C
1002361,101,4,A,B
1001111,119,6,B,A
1009790,94,4,D,D
1005205,90,3,C,D
1007024,117,8,A,A
1004545,120,9,A,A*
1005358,116,6,B,B
1006211,107,7,C,B
1009025,98,5,B,C
1008752,113,8,B,A
1005448,100,7,A,B
1000206,111,7,B,B
1001861,99,5,C,C
1007674,107,5,E,C
1003273,114,7,B,A
1007786,116,8,A,A
1007826,97,3,C,C
1005923,98,5,C,C
1002306,96,4,B,C
1004994,92,3,D,D
1002644,102,6,A,B
1003204,100,4,C,C
1001468,109,6,C,B
1004503,110,7,A,A
1007144,103,4,C,C
1001047,91,3,D,D
1002357,90,4,C,C
1001952,117,8,C,A
1004772,113,9,A,A*
1003558,107,4,C,C
1002248,107,7,B,B
1007533,100,4,A,B
1008606,106,6,A,B
1002053,106,7,A,B
1001032,108,7,B,B
1007540,100,5,A,B
1007815,90,5,D,D
1001763,106,5,C,C
1009637,97,4,A,C
1009208,120,7,A,A
1000823,106,7,A,B
1004797,101,7,C,B
1006784,90,3,B,C
1001347,100,6,B,B
1005938,97,5,C,C
1003869,99,5,C,C
1007042,112,9,A,A*
1007272,112,9,A,A*
1007602,108,7,A,A
1002989,98,3,C,C
1004925,100,5,B,C
1005373,110,6,B,B
1003560,104,6,B,B
1004307,110,7,B,B
1001307,94,5,C,C
1001783,101,4,A,B
1005805,110,9,A,A*
1005527,97,3,C,C
1002815,107,6,A,B
1003677,90,3,B,C
1009407,101,7,A,B
1008143,98,3,B,C
1007166,96,5,D,C
1002223,120,7,A,A
1003215,108,5,A,B
1004092,117,7,B,A
1008419,116,8,B,A
1001739,108,6,C,B
1003254,98,5,A,B
1005364,95,4,C,C
1000977,112,9,A,A*
1005675,107,6,C,B
1006421,100,6,A,B
1006297,105,5,B,B
1009029,112,9,A,A*
1002224,120,8,B,A
1007921,105,4,B,C
1009060,103,7,C,B
1000861,118,8,A,A
1006534,116,6,B,B
1006742,98,5,C,C
1007772,112,9,A,A*
1004626,120,6,A,A
1008120,109,7,A,A
1006282,104,4,A,B
1001487,107,6,C,B
1009053,100,5,B,C
1005186,99,5,D,C
1001893,93,4,B,C
1009436,110,7,A,A
1002015,100,7,B,B
1002860,113,7,B,B
1008156,96,4,D,C
1004695,111,7,A,A
1005345,99,5,D,C
1003504,101,6,B,B
1000668,107,5,A,B
1001370,112,7,B,B
1003472,103,7,C,B
1005214,108,8,A,A
1009991,99,4,C,C
1006975,103,5,B,B
1006857,109,4,A,B
1008909,111,9,A,A*
1002378,113,8,B,A
1009725,107,6,C,B
1000250,104,4,A,B
1004042,98,4,D,C
1004568,111,7,A,A
1005604,104,6,A,B
1008797,120,6,A,A
1005851,106,5,A,B
1009970,110,6,A,B
1009191,109,4,C,C
1003242,111,7,A,A
1005578,107,5,B,B
1001850,95,5,D,C
1001128,96,4,D,C
1002520,104,7,B,B
1003509,99,5,B,C
1009071,98,5,C,C
1005753,99,4,D,C
1000011,120,7,B,A
1009881,104,7,C,B
1000873,99,3,D,D
1008466,101,4,B,C
1001962,100,9,A,A*
1004379,110,8,A,A
1000778,118,6,A,A
1000246,110,9,A,A*
1005105,90,5,D,D
1004034,109,4,B,B
1001665,105,6,A,B
1002798,98,2,E,D
1002403,100,4,B,C
1007944,102,7,A,B
1008114,102,6,B,B
1001721,100,5,A,B
1007895,110,9,A,A*
1006978,100,6,C,C
1001775,100,5,B,C
1005762,120,6,B,A
1001029,102,5,B,B
1003163,94,3,C,D
1000182,106,7,C,B
1007134,95,4,C,C
1007419,118,9,A,A*
1001493,111,6,A,B
1001910,113,8,A,A
1001219,109,4,A,B
1002845,99,4,B,C
1000875,112,6,B,B
1008961,113,8,A,A
1001363,106,5,A,B
1009501,94,5,B,C
1007706,101,4,C,C
1003108,120,6,B,A
1009358,107,7,B,B
1008166,92,5,C,C
1001791,108,6,C,B
1005301,102,5,C,C
1006883,93,4,D,D
1000065,106,6,B,B
1004061,102,4,A,B
1006246,110,9,A,A*
1001138,115,8,B,A
1004311,108,7,B,B
1009204,120,6,B,A
1009722,97,3,B,C
1004556,97,5,C,C
1003952,119,7,B,A
1009595,114,8,B,A
1008115,119,6,A,A
1004530,111,7,A,A
1007973,114,6,B,B
1006595,112,7,B,B
1006480,104,5,C,C
1003875,101,4,B,C
1005548,113,6,B,B
1008562,110,9,A,A*
1002145,111,6,B,B
1001992,105,6,B,B
1006955,109,4,B,B
1003036,115,8,B,A
1006404,116,9,A,A*
1003624,119,7,A,A
1000920,106,5,B,B
1004164,115,8,A,A
1002478,90,3,C,D
1009022,110,7,B,B
1009491,119,9,A,A*
1009095,107,7,C,B
1000832,90,5,B,C
1006373,104,4,C,C
1006311,105,5,A,B
1002008,101,5,B,B
1009143,99,3,D,D
1000283,106,7,C,B
1001498,101,7,C,B
1001812,102,9,A,A*
1003533,99,7,A,B
1008967,90,5,C,C
1003807,112,6,B,B
1008845,101,6,C,C
1006660,94,5,C,C
1005739,99,1,E,E
1008087,97,4,D,C
1000929,106,4,A,B
1000762,117,8,B,A
1003465,105,4,A,B
1003605,109,4,A,B
1000532,99,4,C,C
1002896,103,6,C,B
1008751,113,9,A,A*
1002473,90,3,C,D
1006360,90,3,B,C
1000129,101,5,B,B
1004037,107,5,B,B
1001688,95,4,C,C
1005728,101,5,B,B
1004526,115,6,A,A
1009496,108,5,B,B
1008887,90,3,B,C
1009216,96,4,B,C
1006199,104,3,B,C
1006700,118,6,A,A
1000128,100,6,A,B
1000403,108,5,C,B
1006621,110,8,B,A
1008949,112,6,A,B
1006871,111,7,B,B
1000961,94,3,D,D
1003689,110,8,A,A
1009023,102,7,C,B
1009215,120,8,B,A
1008254,101,4,A,B
1000959,112,8,B,A
1003537,103,5,C,C
1000805,104,7,B,B
1007608,104,4,B,C
1007698,109,7,B,B
1003970,104,4,A,B
1009662,101,5,A,B
1005126,100,4,C,C
1004534,111,7,A,A
1006777,96,3,C,C
1007503,100,6,B,B
1008405,109,7,A,A
1001070,101,4,C,C
1002284,104,4,A,B
1005303,110,9,A,A*
1009144,117,7,A,A
1004227,113,7,A,A
1003332,101,4,E,D
1007087,103,4,A,B
1008291,111,6,A,B
1006259,102,5,A,B
1008686,107,6,A,B
1007150,97,4,C,C
1002132,108,6,B,B
1008513,105,7,B,B
1004392,120,7,B,A
1004955,109,4,B,B
1007494,90,5,D,D
1005458,103,6,A,B
1008407,107,4,B,B
1003684,109,6,A,B
1005395,108,4,C,C
1006879,101,7,A,B
1002660,109,6,C,B
1002746,98,3,D,D
1001402,94,3,B,C
1002611,92,3,B,C
1003515,113,8,B,A
1001235,98,4,C,C
1003047,105,6,B,B
1009759,97,3,C,C
1004727,114,8,B,A
1009336,111,8,B,A
1008503,99,4,C,C
1009158,96,3,D,D
1008658,108,7,C,B
1003180,116,8,B,A
1001122,114,7,B,A
1005661,106,6,A,B
1009855,94,4,D,D
1008470,90,3,C,D
1000079,104,6,A,B
1009980,99,4,B,C
1006541,108,6,B,B
1004484,98,5,B,C
1003856,100,7,C,B
1005281,102,6,C,B
1006767,98,3,B,C
1002188,107,6,C,B
1003928,100,4,C,C
1003597,102,7,B,B
1001713,98,5,C,C
1007324,103,7,B,B
1004346,111,6,A,B
1004313,101,5,C,C
1005332,108,7,A,A
1001320,112,9,A,A*
1006862,99,4,B,C
1003555,106,4,C,C
1000350,116,8,A,A
1007839,100,7,B,B
1008566,110,7,A,A
1008297,104,7,A,B
1000288,95,5,B,C
1008934,106,5,A,B
1007341,113,9,A,A*
1004011,106,5,A,B
1000953,100,6,A,B
1006227,113,8,A,A
1007863,98,3,D,D
1002679,106,5,A,B
1000122,120,8,B,A
1001968,116,8,B,A
1008038,107,7,A,B
1007263,98,3,B,C
1003316,94,5,D,C
1005397,114,8,A,A
1005322,99,5,B,C
1002430,104,6,A,B
1003195,115,6,A,A
1001836,91,5,D,C
1003111,94,5,D,C
1008916,90,3,D,D
1003475,120,9,A,A*
1004863,119,9,A,A*
1009185,104,5,B,B
1008878,97,5,B,C
1005267,113,6,A,A
1002235,98,4,D,C
1004855,114,8,B,A
1006796,112,9,A,A*
1003798,115,9,A,A*
1005750,102,2,C,C
1004230,104,6,B,B
1005013,98,4,D,C
1004605,112,8,B,A
1005496,113,9,A,A*
1000062,100,6,B,B
1009999,104,5,B,B
1007946,110,8,A,A
1001103,105,5,B,B
1001333,92,5,B,C
1009918,94,4,D,D
1003035,120,7,B,A
1005450,96,3,C,C
1007635,109,4,C,C
1008951,95,4,D,D
1007609,115,8,B,A
1004389,91,4,B,C
1006526,107,6,B,B
1006632,114,9,A,A*
1005073,111,9,A,A*
1001622,108,7,C,B
1004923,106,7,A,B
1002089,108,6,A,B
1009429,97,3,B,C
1001928,118,6,A,A
1002368,93,4,D,D
1006482,99,1,D,D
1001865,107,6,B,B
1006920,106,6,A,B
1006144,116,7,B,A
1000971,120,8,B,A
1005251,109,5,A,B
1003132,108,6,B,B
1000294,90,3,D,D
1003073,105,7,C,B
1002868,104,4,A,B
1003733,109,5,B,B
1008049,107,5,C,B
1009799,93,5,B,C
1001217,99,5,C,C
1007729,95,4,C,C
1001048,98,5,B,C
1009106,91,3,B,C
1004896,110,7,B,B
1007829,109,7,C,B
1000132,106,6,C,B
1001706,91,5,B,C
1008572,93,5,D,C
1008136,113,6,A,A
1008369,110,6,B,B
1001537,112,8,A,A
1009672,100,8,A,B
1005551,103,4,A,B
1003826,108,5,A,B
1006884,105,4,A,B
1009159,112,6,B,B
1009339,95,3,C,C
1005257,102,5,D,C
1003775,90,4,B,C
1003155,99,5,C,C
1004862,114,8,A,A
1008340,115,9,A,A*
1005614,108,7,C,B
1007010,111,6,A,B
1004463,109,4,A,B
1000988,119,8,A,A
1005380,102,7,C,B
1005412,110,7,A,A
1002962,106,5,B,B
1006615,105,7,A,B
1007990,91,5,D,C
1005767,103,7,B,B
1003284,120,9,A,A*
1002708,100,6,C,C
1002893,90,5,C,C
1003618,98,5,D,C
1005144,120,8,B,A
1000408,115,9,A,A*
1003711,114,9,A,A*
1004653,105,7,B,B
1003431,113,7,B,B
1005831,110,9,A,A*
1000859,98,5,C,C
1004491,108,4,B,B
1003040,115,9,A,A*
1004785,98,5,C,C
1003511,105,6,B,B
1004115,106,6,A,B
1009546,113,8,B,A
1007740,108,7,C,B
1000253,104,6,A,B
1003955,107,5,C,B
1002794,102,4,A,B
1002010,103,4,B,C
1009233,102,7,A,B
1005634,105,6,C,B
1008678,100,6,B,B
1003920,100,7,B,B
1001461,94,5,D,C
1004815,97,5,D,C
1006710,91,4,B,C
1009665,98,5,C,C
1006752,97,5,B,C
1007898,105,2,C,C
1005943,114,7,A,A
1000262,100,4,B,C
1001917,103,4,C,C
1004374,108,6,B,B
1005638,102,6,B,B
1008681,117,8,A,A
1007679,98,4,B,C
1004487,105,4,C,C
1004790,94,3,C,D
1006845,98,5,B,C
1001642,104,7,A,B
1002103,102,5,A,B
1005006,116,6,A,A
1006087,108,4,A,B
1001853,98,4,C,C
1006128,106,5,B,B
1005717,107,5,C,B
1004046,97,3,D,D
1007332,120,6,A,A
1005306,104,6,B,B
1001895,91,4,B,C
1002932,90,4,B,C
1001960,94,3,C,D
1007871,109,6,A,B
1005782,102,6,B,B
1007937,116,4,D,C
1009971,96,3,B,C
1000300,120,8,B,A
1006596,118,8,B,A
1005809,105,4,C,C
1006172,117,8,A,A
1001337,107,6,C,B
1003612,99,6,A,B
1005101,120,8,B,A
1005356,112,8,B,A
1006020,99,4,C,C
1002512,113,9,A,A*
1009706,109,6,A,B
1005079,96,3,C,C
1000730,102,4,B,C
1004241,112,7,A,A
1002186,105,4,C,C
1007682,106,7,B,B
1007850,108,6,B,B
1007639,97,3,C,C
1003912,105,7,A,B
1008814,104,5,B,B
1000188,98,4,B,C
1001266,109,7,A,A
1000500,102,5,A,B
1004648,115,7,B,A
1001508,102,5,A,B
1002052,107,5,B,B
1008863,113,8,B,A
1000562,115,8,A,A
1009827,109,6,A,B
1007183,96,7,B,B
1008805,93,3,D,D
1007570,114,6,A,A
1000414,114,8,B,A
1006509,113,7,A,A
1000547,115,6,A,A
1006693,110,6,A,B
1002869,110,6,A,B
1004198,113,6,A,A
1006829,99,3,C,C
1002395,113,6,A,A
1009887,114,8,B,A
1005102,107,5,A,B
1006698,111,8,B,A
