reference_id,SATS,GCSE,GCE_AS,GCE_A
479129725,113,8,B,A*
239112730,120,6,A,A
552212786,105,4,C,C
444899999,104,7,C,A
378295650,101,5,A,A
391586872,90,5,C,B
791819803,117,7,B,B
107211927,99,5,D,C
969857621,92,4,D,B
618277048,107,5,C,B
296438312,105,6,A,C
906744091,120,7,A,A
735550238,109,4,B,B
958305355,118,8,A,A
295828985,111,9,B,A*
448521946,100,5,B,C
386386185,120,8,B,C
700023599,118,7,B,A*
849351347,110,6,A,B
383730458,114,6,B,A*
446076719,108,7,C,C
660438752,107,7,A,A
790866105,109,6,D,C
371123830,120,6,B,A*
519049027,115,7,B,C
764019581,105,6,B,A
876574905,107,5,C,B
419619646,93,3,B,B
993271163,106,6,A,B
908229091,110,9,A,A
699345787,108,7,C,A
208339954,107,5,B,C
287963261,100,6,C,B
199429779,112,6,B,A
596654975,113,6,B,A*
702527939,106,3,A,D
630432514,106,6,B,B
591022190,105,7,A,B
559482706,108,5,B,C
568694139,109,5,C,A
408791275,92,5,C,B
481097345,101,7,B,B
806384676,95,5,D,C
108683283,101,5,C,A
185357405,115,8,B,A*
952600741,97,4,D,B
787614946,92,3,B,B
815426036,94,5,B,C
950308597,107,4,A,A
312348475,111,6,A,A
207181107,105,5,A,A
625955163,90,3,B,C
168286845,99,5,D,D
936702437,118,9,B,A
169083671,106,7,C,C
352806500,90,5,B,D
336486218,98,3,B,D
894528398,90,4,D,C
583998372,101,5,A,C
122094070,106,4,A,B
337068143,104,7,A,B
773442613,102,4,C,A
357620607,120,6,B,A*
719215137,107,6,C,B
511524754,102,7,B,A
730997457,111,8,A,A
403883190,111,7,B,A
831398145,108,7,B,B
432293209,120,7,B,C
652361669,99,3,D,D
966007423,115,6,B,A
185200526,114,9,B,C
331563512,93,5,A,B
342600870,109,4,C,C
279288252,97,5,B,D
404355275,106,7,B,A
571373361,115,8,B,C
428075602,106,7,A,B
450962554,90,5,B,D
354326060,111,6,B,A*
931038844,92,4,B,C
281761011,101,4,A,A
511350705,115,6,B,C
874004713,96,3,D,B
881388591,109,7,B,A
432144462,99,5,C,B
177165193,90,4,B,B
494094509,99,3,C,D
378658531,100,6,C,A
887952845,95,4,C,C
427748114,105,6,A,B
886836581,106,4,A,A
692578416,102,4,B,B
559718904,102,6,C,A
522099005,110,7,A,A*
564800527,94,3,C,C
277679337,115,6,B,C
393253162,100,7,C,A
242099559,102,5,A,A
156863161,97,4,B,D
737501273,95,3,A,A*
646407407,113,9,A,A*
326506068,98,5,C,C
455698728,109,7,A,B
652296227,108,5,A,C
954374493,103,6,C,A
566473204,114,7,A,C
706703331,106,6,C,B
907788815,90,3,D,C
849994126,100,4,B,B
758236253,120,7,A,B
894360119,105,4,C,C
870762037,104,7,B,C
254137156,113,7,A,B
723245050,117,8,A,A*
241933471,97,4,C,C
999774987,105,7,B,A
803752537,105,6,B,C
283984527,93,3,B,B
594193741,103,6,A,C
427153975,107,4,C,B
861804591,103,7,C,A
110665272,120,6,B,A*
871077363,111,9,A,A*
206024984,108,5,B,C
387121365,105,4,B,B
867165170,111,7,A,A*
526611793,103,4,A,A
351468379,92,4,C,D
549149860,95,5,B,D
160712336,107,5,C,A
941917775,115,8,A,B
131928388,101,4,C,B
865515693,112,8,A,B
250154288,109,6,C,C
850238762,115,7,B,B
136810110,96,5,D,C
731383193,96,5,C,C
277202730,119,6,B,B
608049704,91,3,C,B
755913933,108,7,C,B
405038757,118,7,B,B
704975927,108,6,A,B
592346526,117,6,A,B
986807613,116,7,B,C
246115670,112,6,A,B
773502025,108,7,A,C
372562270,96,5,B,D
419615289,93,4,C,C
288808911,103,7,A,A*
585264178,90,4,B,D
275489034,110,7,A,A*
763554492,120,6,A,A*
376168840,105,5,C,B
896789442,108,7,A,B
517514592,95,3,C,C
542320147,104,4,A,B
579787357,106,4,A,B
745858236,103,4,B,A
416305062,108,4,B,A
417453737,100,4,C,C
710123420,106,4,C,B
830716771,109,6,B,C
561244552,116,9,B,A*
297364005,106,5,C,A
110437242,100,4,A,B
146451221,104,5,C,B
174880201,109,6,C,C
302093630,98,5,C,C
746812340,99,4,B,D
656112825,106,4,B,A
506616422,90,4,C,B
869084819,104,4,C,C
512573316,101,7,C,A
804515584,110,7,B,B
814001728,98,5,D,D
446891870,101,7,C,C
178046275,105,4,A,A
667887710,99,3,D,D
796320098,97,5,D,B
752931238,100,6,B,A
626676698,90,4,D,B
136335111,97,4,C,C
137118921,110,6,A,A
432757607,92,4,C,C
816461059,96,3,B,D
537212230,103,6,C,B
747425152,110,7,B,A
167999895,95,5,C,D
466958152,99,5,D,C
871000174,116,9,B,B
799222198,106,6,C,B
617576439,110,8,A,A
819683573,96,7,C,D
280838979,100,6,B,B
969771529,113,7,A,C
759987113,108,7,C,A
745121479,110,8,A,C
667816761,110,7,B,A*
886330978,112,9,A,C
774972947,102,7,B,A
222269245,96,4,D,D
995201872,99,3,A,A
992217860,101,4,C,A
578503742,90,5,D,C
363604745,109,4,C,B
708369655,112,6,A,B
753826848,106,3,B,C
124015713,100,7,A,B
509371397,106,5,A,B
686043826,91,5,C,D
255085213,90,4,C,D
904763884,118,6,B,B
857970060,90,5,C,B
897626207,111,8,B,B
133943029,116,9,A,A
928926358,105,7,B,C
563175945,104,7,B,A
517827138,106,7,B,C
588035578,90,4,C,C
409794884,100,5,C,A
608641876,116,6,B,C
791088015,106,6,B,B
891092430,103,7,C,C
701417962,105,6,B,B
917572210,99,5,C,C
798128668,95,4,D,D
395956964,112,8,B,C
682434408,97,5,C,D
288715052,120,9,B,B
144844836,102,7,B,B
493276484,108,5,A,C
980465135,118,9,B,B
504849401,108,4,B,C
808203114,94,5,D,A*
221876236,100,4,A,B
909746808,91,5,D,B
536582801,103,6,B,C
803391112,96,3,C,B
154499203,103,6,A,C
812693223,116,6,B,A
887987104,118,9,A,A
412988914,91,5,C,D
724568102,90,3,D,C
661361962,105,4,A,C
869587517,103,6,B,C
773889058,94,4,D,C
514857799,103,5,C,A
292253517,104,4,C,C
701330057,102,6,A,A
555005913,114,6,A,A*
656821911,113,6,A,C
779523292,103,7,A,C
444733085,115,6,A,C
139019639,112,7,A,A*
212550088,105,4,A,A
969722480,90,5,C,C
492284859,93,5,C,B
101995330,101,6,A,A*
366519718,108,4,A,C
544465155,94,4,B,D
200975321,113,8,B,B
591135761,116,8,B,A*
660961084,108,6,C,B
593748379,108,4,C,A
221102126,110,8,B,A
782371811,108,4,B,A*
689870072,105,6,C,C
977728780,103,6,C,C
724856626,112,8,A,A
415767312,112,9,A,A*
253893855,93,5,B,B
785315437,104,5,C,B
320628915,108,5,C,B
868764679,93,4,C,B
436699394,110,7,A,A*
910485094,103,5,C,A
666334894,120,6,A,A*
745378370,110,6,A,A
455402549,105,6,B,C
290988962,108,5,C,A
579482377,106,4,B,A
328339435,92,4,C,C
826509701,104,7,B,A
406758994,91,5,D,D
994287769,102,4,C,B
716122585,106,6,C,B
907000915,95,5,B,D
205292511,104,7,C,B
144914117,116,6,A,B
411606854,100,6,A,C
574318642,97,3,D,D
456119793,113,7,B,B
725415718,106,5,C,A
532218944,104,5,B,C
588552844,109,4,B,A
461076844,106,6,A,A
873821501,98,3,U,C
137636724,95,5,C,C
329337948,119,8,B,B
242877287,108,7,D,B
785636685,117,9,A,C
937888643,103,5,B,C
524400410,115,6,A,C
834689315,98,5,B,C
224830283,92,5,C,D
952109778,108,6,C,C
904455962,112,7,B,A
990255878,113,6,B,C
478542142,108,4,A,C
611525735,99,4,D,D
824789563,108,4,A,C
536991340,108,6,B,A
110987762,104,3,A,B
461021176,101,8,D,A
758288931,96,3,D,C
191724403,106,6,B,C
365268510,107,4,C,A
523416693,93,4,B,C
280804678,120,6,A,C
537754677,93,5,D,D
576676330,99,4,B,D
871997437,107,6,B,B
654151926,108,4,C,A
308619456,98,3,D,D
408282103,97,3,D,B
771406803,104,5,B,C
391949144,104,4,A,B
606952939,116,9,A,B
454502988,96,3,A,E
916793858,105,4,B,B
633305384,103,7,C,C
442985305,108,4,C,B
796845561,102,7,C,B
893116474,113,7,A,C
241885664,110,9,B,A
801620723,115,9,B,C
874804618,106,4,C,A
604059163,105,5,A,B
456490937,101,6,B,A
732317492,93,5,C,B
967115733,108,5,B,A
869747280,108,3,A,D
423494474,109,6,C,C
754882787,101,5,A,B
821543112,95,4,D,B
400391098,98,5,C,D
572360764,106,7,C,A
339782017,113,6,B,A*
891215944,92,4,D,D
137632337,118,9,A,A
804582860,90,3,D,C
467859822,119,6,A,B
325198273,96,5,E,A
622214701,116,6,A,A
181280601,101,5,C,C
316644595,116,6,B,C
267203139,90,3,C,D
532862145,109,6,B,A
544403681,113,8,A,A*
358446456,107,7,A,C
645651677,109,7,A,B
568515886,113,6,A,B
341768337,106,6,B,A
390335258,101,6,A,B
215127254,94,3,C,B
906375467,112,6,A,B
619778788,114,8,B,C
476148078,110,9,B,B
589173848,111,7,B,A*
858348105,107,5,C,C
859034258,101,6,A,A
485470764,114,7,A,A*
214797743,101,4,A,B
918967794,106,6,A,C
519072188,109,7,A,A
689403165,116,8,A,A
946673635,90,5,E,C
235684558,112,7,B,A
155036873,101,7,C,C
716531249,109,4,B,B
420861106,90,3,B,C
279877744,99,4,B,D
404348590,114,9,B,A
934093239,114,9,A,A*
353135332,103,4,B,A
516134800,119,9,A,A
435604259,105,7,B,C
268925014,108,6,C,B
746124210,98,3,D,B
765888187,101,4,A,C
857560584,108,6,B,C
751710304,90,3,D,C
815919368,106,5,A,A*
991971452,108,4,A,C
102207113,105,7,A,C
172221228,116,8,B,C
659236340,101,4,C,C
292570503,103,4,A,C
591843066,102,5,A,C
520893734,103,4,A,B
267798601,104,4,C,A
385645381,100,4,C,B
144882342,114,7,B,A
329695321,116,9,A,B
246598441,114,6,A,A
493380616,111,8,A,C
191099570,97,5,D,C
683612591,104,5,B,B
905768578,120,8,B,C
351411416,103,5,A,A
988165186,108,7,C,B
194484712,93,5,D,B
344561569,109,4,A,C
104397788,100,6,A,A
934903238,103,6,C,A
596314915,90,4,B,B
191031299,105,5,B,A
935598462,112,9,A,C
473751203,112,9,A,A*
554741294,102,6,C,A
973169059,111,8,A,B
154373744,113,9,A,A
245228819,99,5,C,C
906917053,113,6,B,B
837594539,102,6,C,B
422375354,94,5,B,C
250978263,99,4,D,B
729332053,107,5,A,A*
794509136,93,3,C,B
162569973,90,5,A,C
557837066,108,5,B,B
747825573,108,7,A,C
313958927,103,7,B,C
398781479,106,7,B,A
901225141,110,9,A,A
210331267,91,4,B,D
339216460,90,5,D,C
300699278,111,7,B,A*
896319400,108,7,C,B
981229937,109,5,C,B
316588831,98,4,D,D
878997637,106,4,C,D
497801429,113,8,A,B
259262434,107,4,A,C
632331525,101,7,C,C
439391153,107,7,A,B
979706404,116,6,B,A
692897629,106,6,C,A
519649511,96,5,D,C
464510341,119,8,A,B
690053720,102,7,C,B
396152005,99,5,B,C
413766193,100,5,C,C
323496776,109,7,C,A
620623092,100,7,A,B
290403577,92,5,D,B
570966129,108,6,A,C
341474151,107,8,C,A*
763130739,106,5,C,A
473720454,97,5,B,B
970457764,102,6,B,B
733535196,108,4,B,C
156307852,106,3,D,A*
180854599,107,6,B,B
111030195,117,9,A,A*
870693499,107,7,B,C
860862191,109,7,A,A
769977155,97,4,D,B
368083689,96,5,C,B
981858674,110,7,A,B
394838224,101,4,B,A
990895081,91,5,D,C
309182751,109,7,B,A
575788497,113,9,A,B
920370808,96,3,D,B
475385714,91,3,C,C
106477470,116,9,A,A
569587703,115,8,B,A
162813320,113,9,B,A*
706393669,98,6,A,C
252121358,103,6,A,A
803212212,108,6,A,E
150002358,112,8,A,C
166132060,104,7,C,A
944350060,120,8,A,A*
820014096,110,6,A,B
525605823,106,4,C,C
746332658,104,6,C,B
989379129,107,6,B,C
485115238,108,7,C,B
238118743,96,4,D,B
972696208,95,5,C,B
601780493,99,5,D,B
715456895,102,5,C,C
666611289,106,6,B,B
128702849,101,7,B,B
390212975,105,5,B,C
517327545,94,3,B,C
547680695,115,6,A,A
524469189,94,3,B,C
926729275,107,5,C,B
940334263,97,4,B,C
745024376,108,6,C,A
267876337,117,9,B,A*
546338262,112,9,B,A*
396844522,98,5,B,B
472579667,107,5,C,A
620357152,102,5,B,A
464936222,94,3,D,B
916173756,113,9,A,B
965168653,120,8,B,B
726916070,115,7,B,C
515943646,95,3,C,B
889372385,120,7,A,A*
785591095,100,6,A,C
412145263,102,4,B,C
229003271,99,4,B,D
797641538,106,7,B,A
949598917,90,5,B,D
119158259,97,3,C,C
671229234,114,7,C,A*
956256593,120,6,A,A*
255769820,90,4,C,D
297770729,113,8,B,A
500279618,95,5,C,D
824807238,101,4,C,C
572849588,95,4,D,C
512002586,113,6,B,A
927839063,110,7,A,B
488933429,106,7,A,A
532192214,111,9,B,B
713382871,110,7,A,A
487829211,96,5,C,B
203068380,108,7,B,A
941871266,100,6,B,B
280013966,99,4,D,B
367390040,109,6,A,A
706425565,116,8,B,A
599640737,104,4,B,C
769166915,118,7,A,C
940312436,102,6,A,C
392633876,91,3,B,B
858259620,94,4,B,B
696538547,92,5,B,D
756217957,108,5,A,A
896486878,120,8,A,B
213739754,114,8,A,B
440376902,112,6,B,A*
414396786,118,8,B,C
452406249,110,6,B,A*
713647681,114,9,B,B
402021403,106,9,A,E
140632661,98,4,D,C
996850624,95,3,B,B
914464780,102,5,C,B
748118661,91,3,B,B
788613420,102,4,B,C
217321928,102,7,B,B
873787689,112,8,A,C
209902007,104,6,C,A
389728319,115,7,B,A*
295693579,101,4,A,B
130766527,97,5,B,B
905380488,119,9,B,A*
963157645,114,6,B,B
485682435,106,4,C,C
181304903,100,6,B,A
898261013,120,7,A,C
891131128,105,6,C,C
467973885,112,8,A,A*
372545782,117,9,B,A*
371048408,109,6,A,D
375913323,96,5,B,C
434537557,104,7,A,B
729504320,101,4,C,A
783424394,105,5,C,C
934079272,108,4,A,A
247572703,102,5,A,C
273653986,102,4,A,A
812902825,106,5,B,C
879396425,93,3,B,D
178242325,102,6,C,E
142873083,107,5,A,C
987533321,106,7,C,A
353413483,99,5,D,D
406518740,101,4,C,C
140256385,93,4,D,C
476888365,99,3,B,D
782093971,90,5,C,B
500826719,103,6,C,B
453244291,109,6,B,A
652850815,99,4,D,D
933256528,90,5,D,C
810861494,112,7,A,A*
396249980,107,6,B,B
449474068,98,5,C,D
885233078,98,3,D,B
867341794,112,7,A,A*
927426497,108,4,B,C
837529102,111,9,B,A*
315574197,93,5,D,D
875136057,109,7,B,B
699520429,97,5,B,B
160359595,94,4,C,B
430423311,105,5,A,C
705728393,109,3,A,A*
881625622,105,6,A,C
564985640,106,7,A,A
519150251,96,5,D,D
332407341,90,4,D,D
213276202,109,5,B,B
664706339,107,6,A,A
425793429,101,7,C,A
884951738,101,5,C,A
492080293,106,4,A,B
247384109,102,4,A,B
457864313,111,6,A,C
649055050,111,4,C,A*
573944498,104,4,A,A
540184342,103,5,A,A
134541875,107,5,A,C
731590377,90,3,C,D
225611557,104,6,A,A
941112659,92,4,C,C
511435724,108,6,C,A
578317913,112,6,A,A*
836402279,90,2,A,E
997233758,110,8,A,A*
625665747,104,6,C,C
923111657,109,6,B,B
284103088,113,9,B,B
433945868,107,5,A,A
484784652,106,6,A,B
179425494,96,3,D,B
646831018,98,5,D,D
945738913,120,5,A,A*
915368725,113,6,B,C
961422816,109,5,A,B
475647961,97,5,D,C
444056011,108,6,A,C
184519465,102,4,C,C
189741050,120,9,B,B
129503074,116,7,A,A
391060343,98,4,D,C
510993199,99,5,C,B
628062009,103,6,A,A
295009546,115,8,A,A
855477486,114,8,B,A*
782645135,90,3,D,C
680896143,108,4,A,C
330645859,114,9,A,A*
474034321,103,5,A,A
445852429,109,4,B,C
604203307,120,6,A,A
629297366,116,8,B,C
701961755,109,9,A,D
758869895,108,7,C,C
847903958,105,6,A,A
674373771,109,5,A,A*
120038373,103,4,A,B
822368550,113,6,B,C
525797152,97,3,B,B
554953918,100,7,B,A
954008539,102,7,A,B
361303786,115,8,B,A*
996427900,111,9,A,C
509091886,107,4,B,A
565556157,108,7,C,A
881719776,90,3,B,D
345511980,110,6,B,A
291740866,96,4,C,D
574338796,100,6,A,B
767772813,120,6,B,A
394405812,109,4,B,A
157411524,106,6,B,A
721109736,103,5,C,C
640774551,115,8,B,C
536480538,96,1,A,B
175123674,100,4,A,B
624990095,114,8,A,A*
655805701,105,6,B,B
164192167,108,5,A,B
407911719,100,7,B,C
551716792,109,4,A,A
765768776,101,4,B,B
388150670,92,3,B,D
588151275,113,9,A,A*
144484821,98,5,C,B
340305550,95,4,B,D
798472475,97,5,C,C
521816554,105,5,A,A
816166824,99,5,B,D
398395709,120,7,A,A*
667075370,114,7,B,C
971977157,106,7,B,B
187736122,97,4,D,B
723480584,112,7,A,B
358571828,107,7,C,C
625767425,99,4,C,C
855847886,107,4,C,A
503921107,107,5,A,A
497169908,99,4,B,D
503468965,94,5,D,B
689319056,114,6,B,C
243206557,111,6,A,C
864257560,104,5,C,B
124749479,109,7,C,A
719371387,112,9,A,C
739394672,102,5,A,A
942700512,102,7,B,A
990068785,119,8,A,C
215853998,100,4,C,B
519061698,120,8,A,A*
351434007,120,8,A,B
217008863,107,6,A,C
547740077,91,5,A,B
455944522,104,5,C,A
763089536,106,5,C,A
460681751,104,4,A,A
784156720,115,8,A,A
570732758,101,6,B,C
864559635,109,5,A,C
586630615,108,4,C,E
854719321,108,6,A,B
611449017,97,5,D,C
410234489,112,7,B,B
174365358,97,5,C,B
739072932,108,5,C,A
157156058,109,3,C,A
213908147,97,4,D,C
254592322,96,5,B,C
831984233,102,5,B,B
625347118,114,7,B,C
545113709,108,7,A,A
473326972,113,6,A,A
465910764,114,7,B,C
181271993,111,7,A,B
818009921,105,4,A,B
601636556,90,5,B,C
451151901,110,8,B,A*
123534173,120,8,B,C
628738316,99,4,C,B
546506918,105,4,A,C
709488079,119,5,A,A*
277203049,109,4,B,B
530761082,109,6,A,B
435445981,102,4,B,B
227136347,107,6,C,A
144774238,107,5,A,A
208465149,108,7,C,C
634884899,96,3,D,C
492431343,120,8,B,A
655318486,105,5,B,A
771305221,97,3,D,D
974258975,99,5,D,B
484473645,96,4,B,B
123156919,103,4,C,C
117699744,102,7,C,B
937584142,113,8,B,C
995476099,95,3,B,C
335863043,94,3,B,C
779662235,90,4,C,C
202730176,108,7,A,A
692994863,110,6,A,A
965664105,90,4,B,B
438430621,108,5,B,C
344103565,99,4,B,B
497395074,113,9,A,A
477410400,120,8,B,A
905948481,91,4,B,D
981601341,100,4,A,B
128558168,113,7,B,B
298303959,113,7,A,C
965834313,104,6,A,B
411748083,112,9,A,B
424064969,109,7,C,B
846051059,113,7,A,C
421179083,113,9,A,C
602873844,104,4,A,B
326589211,112,7,A,B
682581217,104,5,B,A
748012266,112,9,A,A*
146864214,99,5,D,C
955318302,109,7,C,C
724876333,108,5,B,B
171610297,113,6,B,A
430218238,104,7,C,C
778990393,97,5,D,D
629298488,104,7,A,C
855062497,93,4,D,C
949845150,102,4,C,B
744089734,92,3,B,C
628099149,106,7,C,B
872346879,114,7,B,A
306014597,113,7,C,D
209613166,91,3,C,D
428228310,107,7,B,C
792603988,120,7,B,A
183191786,101,7,B,C
820849804,109,5,A,A
784505553,115,6,A,B
534580475,93,5,B,C
843861424,108,4,B,C
236957487,113,8,A,A
709016665,102,7,C,B
136763112,93,3,B,B
385788145,115,9,A,B
497490390,91,3,C,B
717142748,90,5,B,D
766928896,94,3,B,C
691784272,102,5,C,B
578944571,92,4,D,B
888193583,95,4,C,C
209005114,99,4,D,D
622504601,116,7,B,A
704057868,109,4,C,A
517909764,107,5,C,B
181017190,118,6,A,B
117764366,119,9,B,A
190757735,97,4,B,C
601821246,97,4,D,C
635838565,100,6,B,C
639139962,107,6,C,B
360920692,116,9,A,A*
875952069,96,5,B,B
444610869,104,4,C,C
112556019,104,5,A,A
434626058,117,6,A,B
847613914,112,7,B,A*
112566451,96,5,D,B
822747159,112,9,B,C
418467349,103,7,C,A
931986243,107,4,B,B
228507842,95,5,D,C
359031129,90,3,D,C
683319278,103,7,B,B
132954091,97,4,C,C
992589572,103,5,C,B
767829015,100,5,A,C
403873198,105,5,B,C
611217599,107,5,A,C
430095355,111,7,B,A*
531882683,111,8,A,B
528268873,116,7,B,A*
229266714,106,4,A,B
216974473,95,3,B,B
806831781,113,6,A,A*
838992386,107,7,C,C
956229178,111,7,B,A
346666863,112,7,B,B
544372744,103,7,A,C
344574273,103,5,A,C
595776314,120,9,B,A*
885715211,94,2,U,B
772667501,101,6,C,B
471784043,112,9,B,B
309792325,103,4,A,C
707310503,100,7,A,A
892226947,112,8,B,C
220643241,116,6,A,A*
341682330,106,5,A,A
353322154,92,5,B,B
171337626,106,4,C,A
532321170,108,4,C,A
286055741,97,3,B,D
646336087,117,6,A,A*
621981539,109,5,A,C
348146167,97,4,D,D
810794066,110,9,A,B
970479922,109,6,B,C
877740348,100,4,C,C
806616233,95,3,B,D
628642006,103,4,B,B
863447681,100,7,A,B
149200302,107,5,A,B
719777285,103,7,C,B
523856894,109,6,A,A
140999132,107,4,A,C
587777979,111,8,B,A*
419561511,110,9,B,C
472442456,113,6,B,A
813832310,98,3,B,B
687879061,114,8,A,B
983426612,120,7,B,A*
990742811,115,7,C,D
947353312,93,3,B,D
237662158,118,7,A,B
528662386,111,7,A,A
215092634,113,8,B,A*
407360710,98,5,D,D
794118807,93,5,B,D
197998140,117,6,A,A*
724867486,101,5,B,A
436341663,98,3,D,C
579949294,92,5,C,C
748663242,91,5,B,C
286232965,105,7,C,C
728527926,112,6,A,C
253542707,107,7,C,B
331777964,104,4,C,C
867973190,116,7,A,C
412106264,117,7,A,C
864706092,98,3,C,B
361176962,107,6,B,A
275167211,106,5,C,A
288362818,102,4,B,B
716253818,109,7,B,A
288165550,117,8,B,A*
489406911,90,4,D,C
419479387,107,7,B,B
312348739,106,6,A,B
860517646,103,4,C,C
195975594,111,6,B,C
501645849,103,4,A,B
221895739,99,4,C,C
695627708,111,9,B,C
117165775,95,4,C,D
810728852,99,4,D,B
920616405,98,5,D,D
539033497,119,6,B,C
522835146,106,7,C,B
245044484,94,5,C,D
595759529,107,5,B,A
797610175,96,3,B,B
784142764,107,7,A,B
110632867,94,4,B,C
809856390,93,4,B,C
681457066,111,6,A,A*
585435108,100,6,B,C
268184854,115,6,A,C
586438828,90,3,C,B
269503894,110,6,B,B
367081776,101,7,B,A
697715105,111,7,B,A*
760611950,102,4,C,B
677478214,110,6,A,D
261457685,103,7,C,A
965903068,106,6,B,C
896438063,115,6,B,B
524492474,105,6,B,B
661334544,100,8,D,B
809035413,97,5,D,D
880284748,109,5,B,A
556377493,114,8,B,B
588677608,110,7,A,A
355542884,119,7,A,B
352729567,107,4,B,B
530347514,101,4,B,A
479223252,116,9,A,A*
306541229,94,3,C,B
960845714,99,4,C,D
329077883,106,7,C,A
737870071,97,5,B,D
861613844,109,6,C,A
448797930,102,6,C,C
210744459,113,6,A,A
377418261,109,7,A,B
787059460,120,7,B,A
336066955,91,3,B,C
778541472,109,4,C,A
670261709,106,6,B,C
157813036,106,4,C,C
827830837,102,6,B,A
869145159,108,4,C,B
241737988,90,5,A,C
198878547,90,3,D,B
645850259,98,5,D,B
844627019,90,4,D,B
671083066,108,7,A,A*
287429774,97,5,D,D
905129665,104,4,B,A
925804278,107,5,A,C
413485516,104,5,C,C
461762609,110,9,B,C
861853391,101,6,A,C
940127607,104,7,C,A
373444349,101,4,A,C
343731715,112,8,A,C
606641359,94,5,C,D
110415178,108,6,B,A
263036338,117,8,A,A
375741326,109,4,C,C
721870988,100,6,C,A
255377589,107,6,B,B
539477844,100,7,A,A
564961332,113,8,B,C
373631747,108,5,C,A
344004607,106,5,C,A
179310122,116,8,B,A
948024490,105,5,C,B
706818132,93,5,C,C
909185821,105,7,C,C
425685202,103,5,A,A
742394380,105,5,C,C
322916234,109,7,A,A
456767281,110,9,A,A*
862900572,96,5,C,C
207981271,105,4,C,C
214625033,103,5,C,D
480226273,106,6,A,C
680220185,108,4,C,B
462023938,104,6,A,C
517328299,95,5,D,C
626509255,104,5,A,A
233791929,114,9,B,A
113693053,96,4,B,D
141718257,116,6,A,C
904905390,91,4,D,D
953826563,106,4,C,A
534456341,100,4,C,B
579457700,105,5,A,B
375062140,111,8,B,C
220853732,112,8,A,A
556999708,115,7,B,C
311139267,92,5,C,B
674595499,98,4,A,A*
778578552,100,4,B,B
636026506,99,4,D,D
210157021,108,4,C,A
694720097,111,6,A,C
156309708,90,4,C,B
201082160,96,4,B,D
476769739,103,7,C,C
713175702,105,7,A,B
736102275,117,8,A,A*
189006053,95,5,C,C
288026653,100,6,A,C
756490661,115,7,B,C
348628390,101,7,C,B
888998513,110,7,A,B
371438687,101,5,B,C
523493524,103,6,C,B
356526333,109,6,A,B
984716975,102,7,B,C
341372546,99,4,B,C
288750387,110,8,A,C
438854968,97,5,C,B
147635132,111,9,C,A*
700056303,102,6,C,C
957589056,97,4,B,D
534815568,111,9,B,A*
184973598,101,6,A,A
877074905,103,7,B,B
584065667,90,5,C,D
170250386,95,3,D,C
184284138,114,9,B,A*
669308408,106,4,A,A
381817238,114,8,B,C
548651567,104,5,B,B
670468544,105,7,B,A
312187022,118,8,B,C
488329106,108,6,C,B
398945733,118,7,A,A
727570754,101,6,B,A
808495139,103,2,A,C
267450215,98,4,C,B
491927690,109,4,B,A*
150676117,97,3,B,C
122921521,118,7,B,A*
111700926,92,5,B,C
781648340,105,4,B,C
317267940,100,5,C,A
238193424,107,4,B,A
236533405,99,3,C,D
860812182,106,4,C,B
694202289,108,7,C,C
292796016,109,8,C,C
472085747,119,7,A,B
313775696,104,6,B,B
881150028,102,5,A,B
912076067,103,4,C,A
903581044,93,3,B,B
640362762,112,6,A,B
507383855,97,3,C,B
718737744,113,6,A,A*
519028320,98,5,B,C
712786912,91,5,B,D
182750859,90,5,C,B
844695068,112,6,A,C
232156939,115,6,A,C
620087009,108,4,C,A
805483995,97,4,D,C
302362936,95,5,D,C
837992554,101,5,A,C
660529643,112,7,B,A*
992101370,103,4,C,C
896104967,93,5,C,D
488742238,98,2,A,A*
753923451,106,4,A,C
530745003,114,9,B,A
648952203,110,9,B,A*
621130273,98,4,B,C
475285441,105,6,C,A
936511218,113,7,B,A
391957021,104,6,C,A
166954273,92,3,C,D
757395467,99,3,C,B
549603395,90,5,B,B
574073922,107,6,B,C
168196927,115,7,A,A
925450448,117,7,A,B
986526091,104,4,B,B
949157045,98,3,B,C
414233712,103,6,C,B
217832762,106,4,B,A
422829191,115,6,B,B
861994544,108,5,A,B
256273057,91,3,D,C
263850411,111,8,A,B
576979948,90,4,B,B
554562520,106,7,A,A
327982509,118,6,A,A*
763117667,92,5,B,B
834601050,104,4,A,B
388159710,104,5,B,A
701402223,105,6,C,A
230174547,111,6,A,B
270473231,100,5,C,B
987767300,110,8,B,A
699692790,103,6,C,C
552546930,106,7,A,B
921746596,94,4,C,C
524563211,114,9,B,B
774840968,106,7,C,B
519346413,110,8,B,B
259440082,114,6,B,C
485177095,103,5,C,B
534339551,103,7,C,A
862694764,91,4,C,D
847250326,106,4,B,B
809808304,116,8,A,B
166823180,105,5,A,B
311606966,98,5,D,C
326276822,112,8,B,A*
339214836,94,3,D,D
200597152,100,7,A,B
967871186,100,5,B,C
979384449,112,6,D,A*
874467596,107,7,A,C
436820576,100,7,A,C
176834999,101,6,A,C
301977526,106,6,A,B
272042082,107,5,C,A
127105587,106,5,B,B
497799386,100,5,A,A
259113638,114,7,A,C
227685674,118,8,B,A*
164469698,116,9,B,A*
481723592,115,8,B,A*
965239899,120,8,A,A
883323818,99,3,D,B
684769390,100,5,B,B
405818426,94,5,D,D
791912698,103,4,C,C
